CommodityID,Month-year,Wholesale Price Index,Inflation (CPI) %
CD7,2019-06-01,129.9,1.2
CD50,2016-12-01,157.0,1.96
CD53,2014-06-01,98.7,1.21
CD5,2016-02-01,130.8,1.59
CD113,2015-11-01,120.2,1.16
CD72,2020-04-01,127.2,0.37
CD116,2020-11-01,104.8,0.25
CD106,2015-10-01,109.9,1.75
CD18,2019-07-01,155.5,1.47
CD126,2016-10-01,93.9,0.99
CD95,2020-06-01,127.0,1.02
CD16,2017-07-01,133.3,0.38
CD45,2020-06-01,144.3,1.76
CD74,2017-02-01,146.2,0.31
CD103,2012-04-01,119.3,0.3
CD115,2014-06-01,123.3,1.36
CD91,2018-07-01,125.3,1.28
CD140,2019-09-01,141.3,0.82
CD23,2020-08-01,138.8,0.67
CD130,2012-10-01,96.0,1.35
CD19,2016-06-01,132.0,0.27
CD46,2018-06-01,128.1,0.56
CD65,2012-05-01,123.5,1.6
CD119,2014-08-01,160.0,0.15
CD27,2015-02-01,118.9,0.42
CD31,2015-04-01,143.0,0.42
CD24,2014-04-01,106.2,1.86
CD8,2017-05-01,128.1,0.04
CD87,2014-09-01,158.7,0.58
CD50,2016-13-01,145.3,1.42
CD62,2018-08-01,93.5,1.24
CD43,2014-04-01,150.3,0.33
CD136,2018-09-01,125.2,0.93
CD93,2014-09-01,129.5,1.35
CD64,2018-07-01,94.7,1.78
CD119,2015-05-01,156.5,1.94
CD100,2012-10-01,146.8,1.59
CD119,2014-07-01,101.7,1.92
CD121,2015-09-01,107.6,1.97
CD117,2017-13-01,96.0,0.67
CD130,2019-06-01,110.8,0.73
CD53,2018-10-01,138.2,1.87
CD112,2019-07-01,124.5,0.11
CD127,2014-08-01,120.9,1.38
CD44,2017-08-01,116.8,0.82
CD123,2018-11-01,146.2,0.73
CD60,2015-05-01,129.5,0.94
CD39,2015-02-01,103.6,0.06
CD88,2017-12-01,146.9,1.71
CD63,2015-09-01,143.4,1.96
CD9,2017-01-01,91.4,0.05
CD24,2012-05-01,122.2,1.17
CD60,2018-10-01,138.2,1.0
CD5,2016-04-01,149.8,0.37
CD74,2012-06-01,108.2,0.55
CD129,2019-08-01,101.3,1.15
CD26,2019-05-01,107.6,0.5
CD41,2016-07-01,94.0,1.3
CD119,2016-05-01,131.1,0.31
CD125,2014-01-01,118.0,0.15
CD22,2016-13-01,94.2,1.74
CD67,2018-08-01,113.3,0.56
CD88,2018-02-01,146.7,1.28
CD91,2018-10-01,146.6,1.1
CD32,2016-04-01,109.8,1.98
CD127,2016-04-01,139.0,0.87
CD63,2014-06-01,154.0,0.66
CD76,2018-11-01,120.7,0.41
CD17,2018-13-01,115.8,0.82
CD25,2020-02-01,97.1,0.69
CD39,2012-13-01,111.5,0.04
CD31,2012-04-01,120.0,1.06
CD6,2017-11-01,109.8,1.08
CD61,2017-04-01,96.0,0.65
CD102,2018-13-01,127.7,0.18
CD123,2012-13-01,129.8,1.48
CD39,2012-06-01,121.0,1.84
CD44,2016-08-01,121.3,1.23
CD31,2019-04-01,133.7,0.58
CD119,2016-11-01,105.9,0.89
CD35,2020-09-01,111.9,0.56
CD117,2015-01-01,113.6,1.7
CD139,2016-01-01,134.4,0.78
CD119,2016-02-01,158.7,1.01
CD78,2019-10-01,122.1,1.66
CD111,2017-07-01,117.8,0.61
CD27,2014-01-01,97.6,1.73
CD40,2020-01-01,147.5,0.6
CD27,2018-06-01,126.2,0.44
CD35,2020-04-01,111.4,0.32
CD54,2014-02-01,123.0,2.0
CD84,2012-07-01,132.0,1.01
CD81,2012-08-01,94.6,1.14
CD53,2015-11-01,113.3,0.05
CD43,2018-11-01,160.9,1.6
CD31,2018-04-01,121.2,0.41
CD74,2016-09-01,113.6,1.66
CD8,2014-06-01,118.4,0.04
CD9,2014-11-01,95.3,0.1
CD77,2012-09-01,111.2,1.15
CD9,2020-05-01,139.0,0.95
CD13,2013-01-01,159.1,0.33
CD52,2019-11-01,123.6,0.71
CD97,2015-02-01,161.1,1.37
CD97,2020-08-01,135.8,1.36
CD33,2014-11-01,99.0,0.06
CD75,2016-04-01,116.2,1.46
CD48,2017-05-01,142.4,1.82
CD53,2016-07-01,160.9,0.11
CD72,2016-08-01,139.9,1.08
CD91,2012-05-01,149.3,1.84
CD60,2015-13-01,125.1,0.32
CD93,2014-10-01,103.4,0.03
CD89,2019-04-01,104.2,0.37
CD132,2018-09-01,96.1,0.41
CD54,2020-11-01,140.0,1.54
CD50,2019-12-01,159.4,1.99
CD9,2017-08-01,137.8,0.48
CD39,2015-13-01,146.4,1.15
CD141,2014-06-01,146.7,0.07
CD101,2013-02-01,97.8,1.2
CD62,2014-02-01,116.9,0.19
CD107,2019-10-01,104.6,0.76
CD136,2017-05-01,97.6,0.57
CD12,2018-13-01,151.2,1.87
CD136,2014-05-01,144.2,1.55
CD133,2020-12-01,118.9,1.64
CD101,2019-12-01,157.1,1.96
CD88,2014-05-01,105.8,1.62
CD40,2017-06-01,119.0,1.2
CD94,2017-06-01,160.3,0.57
CD130,2019-05-01,125.0,1.85
CD18,2017-13-01,158.2,1.92
CD25,2019-09-01,141.4,1.28
CD141,2017-07-01,107.8,1.57
CD42,2015-12-01,90.9,0.82
CD90,2018-01-01,116.2,0.15
CD34,2019-13-01,107.1,0.39
CD90,2018-04-01,148.8,1.07
CD48,2016-04-01,124.9,0.71
CD24,2018-11-01,157.1,1.95
CD39,2017-08-01,158.6,0.85
CD28,2019-12-01,159.6,1.99
CD97,2015-05-01,143.0,1.58
CD12,2017-07-01,104.5,0.6
CD85,2015-04-01,113.3,1.09
CD31,2012-10-01,101.7,0.93
CD59,2015-10-01,145.6,0.23
CD10,2014-13-01,107.5,1.7
CD88,2015-06-01,136.7,0.06
CD6,2020-11-01,142.5,1.42
CD130,2015-11-01,108.7,1.87
CD105,2016-09-01,114.1,1.25
CD43,2015-13-01,128.5,1.2
CD103,2017-06-01,99.2,0.96
CD4,2018-05-01,116.3,1.11
CD108,2012-06-01,144.9,0.26
CD60,2015-06-01,159.9,1.92
CD140,2013-01-01,109.7,0.57
CD63,2020-07-01,155.0,1.09
CD28,2012-12-01,124.6,1.69
CD74,2020-02-01,92.3,1.28
CD100,2014-06-01,154.1,0.45
CD2,2016-07-01,127.5,0.82
CD135,2013-02-01,113.2,0.55
CD78,2012-12-01,99.3,1.93
CD119,2018-02-01,106.7,0.65
CD74,2013-01-01,140.6,1.29
CD55,2015-04-01,103.5,1.34
CD140,2015-13-01,106.9,1.63
CD61,2020-12-01,149.1,1.59
CD6,2018-05-01,96.6,0.36
CD112,2012-04-01,120.1,0.74
CD129,2019-12-01,158.6,0.64
CD142,2013-02-01,94.1,0.28
CD25,2018-12-01,131.3,1.85
CD71,2017-10-01,155.8,0.6
CD20,2014-08-01,115.2,0.16
CD98,2018-02-01,140.0,0.34
CD122,2020-04-01,146.4,1.64
CD17,2014-13-01,161.7,1.29
CD19,2019-12-01,128.6,0.14
CD31,2019-07-01,156.8,1.79
CD127,2019-08-01,115.7,0.51
CD6,2017-11-01,103.9,1.27
CD106,2016-12-01,117.8,0.5
CD86,2018-12-01,139.3,0.86
CD142,2012-04-01,124.4,1.78
CD103,2016-04-01,155.3,1.45
CD85,2019-08-01,141.3,0.56
CD81,2012-06-01,148.6,0.43
CD100,2012-13-01,150.4,0.03
CD141,2012-04-01,111.2,1.12
CD140,2015-09-01,90.2,1.85
CD62,2014-12-01,92.2,0.73
CD1,2015-01-01,111.3,1.55
CD31,2019-01-01,154.6,0.3
CD90,2012-07-01,147.4,0.37
CD69,2020-01-01,159.6,0.02
CD17,2020-10-01,112.2,1.91
CD49,2015-13-01,125.0,1.03
CD20,2015-08-01,90.9,0.13
CD2,2017-12-01,96.2,1.35
CD63,2017-07-01,95.0,1.42
CD19,2016-11-01,98.8,1.69
CD11,2020-12-01,131.5,1.81
CD91,2017-11-01,131.1,0.72
CD40,2017-10-01,95.2,0.21
CD69,2017-07-01,153.2,0.58
CD11,2012-05-01,134.1,1.92
CD68,2017-13-01,115.1,0.51
CD135,2015-05-01,91.3,1.29
CD1,2016-06-01,125.9,0.6
CD106,2015-08-01,101.5,1.45
CD135,2020-07-01,148.3,1.65
CD63,2017-06-01,147.7,1.79
CD109,2013-02-01,121.9,1.68
CD33,2018-02-01,130.4,0.17
CD87,2020-01-01,157.1,0.78
CD136,2020-12-01,102.7,1.65
CD91,2019-10-01,125.8,0.91
CD83,2016-02-01,141.8,1.08
CD24,2017-11-01,154.4,0.22
CD91,2020-07-01,109.1,0.62
CD89,2018-01-01,110.4,0.68
CD91,2015-08-01,142.2,0.5
CD118,2017-06-01,156.5,1.49
CD131,2019-05-01,99.4,1.36
CD121,2014-12-01,99.8,0.89
CD48,2019-12-01,143.7,0.09
CD58,2016-04-01,97.8,0.82
CD108,2014-02-01,98.0,1.79
CD55,2017-06-01,129.0,0.84
CD52,2017-01-01,110.5,1.95
CD2,2012-12-01,137.2,0.79
CD141,2015-10-01,144.8,0.8
CD71,2019-06-01,93.9,1.54
CD17,2015-04-01,123.6,1.28
CD6,2016-09-01,153.8,0.45
CD121,2012-05-01,105.2,1.71
CD33,2019-07-01,152.3,0.15
CD36,2017-04-01,121.6,0.04
CD116,2012-11-01,98.4,1.49
CD105,2018-13-01,133.2,1.88
CD6,2016-12-01,156.8,0.28
CD109,2016-08-01,151.1,0.3
CD5,2020-02-01,124.7,1.03
CD90,2015-01-01,99.7,0.49
CD131,2016-08-01,98.5,0.48
CD29,2017-08-01,126.9,1.98
CD121,2016-13-01,106.9,1.7
CD114,2017-07-01,151.3,0.42
CD55,2016-01-01,121.8,1.27
CD52,2018-11-01,98.4,1.31
CD140,2019-01-01,125.7,0.85
CD6,2020-10-01,158.5,0.65
CD30,2012-09-01,139.0,0.01
CD65,2016-05-01,161.7,1.74
CD94,2020-02-01,105.7,0.36
CD56,2019-13-01,150.7,0.61
CD133,2019-08-01,120.4,1.47
CD96,2019-11-01,108.3,0.42
CD116,2020-04-01,157.3,0.97
CD142,2018-09-01,151.2,1.77
CD29,2019-09-01,114.1,0.61
CD41,2012-05-01,118.5,0.13
CD29,2018-11-01,120.9,1.37
CD23,2014-13-01,121.9,0.85
CD121,2013-02-01,154.8,1.91
CD129,2014-05-01,120.3,0.41
CD121,2018-06-01,155.3,0.28
CD50,2018-04-01,95.1,1.17
CD58,2020-12-01,147.1,1.41
CD112,2015-01-01,147.7,1.87
CD8,2019-02-01,144.0,0.88
CD116,2015-07-01,112.3,0.25
CD63,2018-08-01,121.7,0.07
CD32,2014-12-01,110.0,0.43
CD70,2019-13-01,156.4,1.18
CD96,2017-04-01,114.7,0.15
CD22,2012-08-01,94.6,0.34
CD22,2015-08-01,159.1,0.6
CD125,2012-11-01,125.6,1.82
CD91,2015-11-01,139.9,1.28
CD116,2015-01-01,129.1,0.12
CD139,2020-05-01,120.4,0.12
CD54,2017-06-01,150.1,1.14
CD90,2019-12-01,151.4,0.7
CD107,2017-11-01,119.0,1.66
CD5,2018-09-01,132.6,0.13
CD43,2012-09-01,122.8,0.93
CD48,2014-09-01,130.9,1.14
CD40,2015-06-01,118.8,0.47
CD14,2015-01-01,102.6,0.59
CD63,2016-09-01,131.6,0.98
CD141,2018-01-01,149.9,1.29
CD3,2015-04-01,100.7,0.51
CD139,2019-08-01,141.0,1.59
CD119,2016-05-01,113.2,1.55
CD138,2014-10-01,120.3,0.33
CD58,2018-02-01,128.1,1.72
CD140,2012-08-01,94.4,0.95
CD22,2017-11-01,160.4,0.14
CD121,2018-10-01,144.8,1.6
CD120,2017-01-01,156.6,1.37
CD130,2016-05-01,146.7,1.68
CD42,2017-10-01,161.4,0.17
CD28,2016-05-01,97.1,1.41
CD26,2018-06-01,127.8,0.18
CD82,2015-13-01,114.1,1.8
CD72,2012-11-01,129.6,1.74
CD122,2017-09-01,95.6,0.41
CD104,2019-02-01,105.3,0.17
CD40,2020-07-01,139.5,1.43
CD90,2018-07-01,99.3,0.96
CD126,2020-07-01,119.8,0.59
CD123,2016-12-01,153.5,0.12
CD111,2018-07-01,100.3,0.79
CD94,2020-01-01,158.2,0.03
CD1,2016-06-01,117.1,0.96
CD36,2014-11-01,157.7,0.35
CD47,2017-04-01,141.5,1.57
CD103,2014-11-01,160.0,1.15
CD77,2020-02-01,145.0,0.22
CD48,2014-09-01,154.9,0.93
CD50,2016-07-01,109.3,0.21
CD44,2020-09-01,129.7,0.46
CD139,2017-12-01,152.2,0.57
CD89,2014-04-01,97.6,1.76
CD119,2012-04-01,100.6,1.04
CD16,2014-02-01,105.5,1.87
CD7,2020-11-01,109.7,0.9
CD124,2015-07-01,123.5,1.17
CD92,2014-01-01,99.9,1.98
CD137,2020-10-01,149.3,0.58
CD55,2020-01-01,105.4,1.66
CD49,2015-01-01,112.5,1.82
CD93,2012-06-01,139.1,0.52
CD74,2020-12-01,106.9,0.22
CD31,2018-06-01,108.7,0.12
CD95,2018-06-01,142.0,1.46
CD16,2015-06-01,114.2,0.59
CD104,2018-06-01,159.2,1.78
CD118,2017-08-01,143.6,1.84
CD114,2019-05-01,142.5,0.78
CD103,2014-08-01,120.0,0.52
CD133,2018-02-01,117.7,0.19
CD105,2013-02-01,128.0,1.94
CD55,2017-05-01,161.5,1.95
CD16,2017-09-01,148.6,0.17
CD15,2015-01-01,93.6,0.41
CD47,2020-04-01,136.8,1.22
CD23,2014-02-01,104.9,1.75
CD83,2016-07-01,98.5,0.31
CD81,2020-12-01,98.9,1.58
CD64,2016-02-01,146.0,1.8
CD90,2016-04-01,161.8,0.86
CD118,2014-11-01,112.9,0.91
CD60,2018-11-01,139.0,1.93
CD26,2014-02-01,145.3,0.52
CD84,2015-05-01,93.9,0.09
CD31,2019-06-01,157.4,0.4
CD76,2012-12-01,120.9,0.28
CD87,2020-08-01,159.4,0.59
CD120,2013-01-01,116.1,1.9
CD140,2012-08-01,142.1,0.78
CD106,2017-09-01,122.4,0.17
CD55,2019-02-01,125.9,1.5
CD94,2018-13-01,119.7,0.69
CD36,2020-05-01,139.6,1.47
CD94,2016-09-01,115.6,1.87
CD111,2012-11-01,131.5,1.35
CD15,2018-04-01,148.3,1.56
CD112,2015-01-01,92.1,0.38
CD46,2016-11-01,120.8,1.42
CD47,2017-04-01,97.5,0.31
CD42,2014-08-01,112.3,0.15
CD54,2020-12-01,150.7,0.51
CD121,2017-05-01,100.5,0.05
CD14,2019-10-01,126.2,1.91
CD131,2017-10-01,104.8,0.83
CD87,2017-12-01,101.0,0.79
CD85,2018-06-01,100.0,0.64
CD84,2020-09-01,90.8,0.76
CD85,2020-06-01,160.9,0.11
CD36,2017-09-01,138.1,0.58
CD72,2017-01-01,91.0,0.91
CD48,2015-04-01,121.9,1.72
CD20,2014-01-01,125.5,1.83
CD97,2016-06-01,105.9,1.98
CD11,2020-09-01,133.7,0.84
CD90,2018-13-01,113.7,1.33
CD47,2018-08-01,131.0,1.39
CD131,2019-02-01,91.5,0.81
CD114,2012-10-01,149.3,1.51
CD75,2020-10-01,140.5,1.0
CD124,2016-13-01,102.2,1.28
CD70,2018-10-01,156.0,0.02
CD127,2016-10-01,128.0,1.15
CD139,2016-05-01,122.6,1.78
CD45,2018-12-01,97.6,1.02
CD93,2017-01-01,117.3,1.01
CD87,2018-13-01,126.0,0.61
CD23,2017-05-01,137.3,1.67
CD62,2017-07-01,135.0,1.42
CD29,2017-13-01,143.4,1.1
CD10,2016-07-01,149.0,1.24
CD64,2013-02-01,143.0,1.24
CD96,2014-05-01,158.3,1.36
CD85,2016-04-01,151.5,1.81
CD25,2015-01-01,102.2,0.57
CD42,2012-07-01,146.7,1.85
CD134,2013-01-01,155.0,0.43
CD125,2020-12-01,125.9,0.9
CD46,2015-12-01,120.1,0.53
CD128,2015-12-01,131.3,1.59
CD3,2019-02-01,148.3,1.51
CD62,2017-12-01,147.7,1.69
CD60,2014-07-01,153.6,0.92
CD24,2012-06-01,123.9,0.27
CD112,2015-08-01,158.2,1.84
CD68,2015-04-01,90.3,0.72
CD96,2014-01-01,157.7,0.07
CD98,2012-06-01,118.3,0.91
CD11,2012-10-01,113.0,1.58
CD29,2014-01-01,138.1,0.45
CD21,2018-02-01,134.5,0.33
CD41,2014-08-01,125.7,1.55
CD142,2014-08-01,94.1,0.99
CD35,2012-05-01,159.2,1.02
CD123,2020-06-01,155.3,1.09
CD127,2019-01-01,122.0,1.23
CD70,2017-09-01,118.2,0.47
CD84,2012-13-01,120.2,1.01
CD109,2020-01-01,94.9,1.2
CD129,2012-10-01,112.2,1.7
CD100,2017-04-01,145.5,1.95
CD121,2015-08-01,156.0,0.98
CD110,2018-07-01,160.7,1.1
CD60,2015-01-01,129.4,0.26
CD88,2015-09-01,146.4,1.66
CD6,2014-04-01,101.1,0.51
CD73,2020-06-01,144.4,0.34
CD45,2017-04-01,109.6,0.96
CD102,2016-09-01,107.9,1.45
CD47,2015-09-01,114.6,1.35
CD33,2014-06-01,91.4,1.34
CD71,2020-05-01,114.3,0.52
CD44,2018-05-01,135.7,1.09
CD72,2016-04-01,126.2,1.76
CD34,2018-09-01,158.4,0.71
CD89,2012-12-01,133.1,1.91
CD51,2019-01-01,120.4,0.13
CD117,2015-10-01,128.3,1.63
CD55,2012-07-01,147.0,1.53
CD31,2017-10-01,102.6,1.45
CD141,2019-02-01,110.3,1.66
CD67,2020-09-01,122.2,1.48
CD89,2019-08-01,101.8,1.77
CD58,2012-05-01,125.9,1.52
CD11,2015-01-01,140.7,0.35
CD114,2016-04-01,121.1,0.04
CD41,2015-10-01,117.4,1.28
CD41,2014-01-01,144.3,1.05
CD72,2019-06-01,125.1,1.29
CD71,2019-11-01,115.8,1.88
CD65,2020-06-01,114.6,0.44
CD128,2015-05-01,146.0,1.5
CD100,2018-10-01,161.7,1.53
CD13,2016-01-01,144.5,1.69
CD53,2020-10-01,91.2,0.66
CD8,2016-02-01,145.1,0.1
CD12,2014-02-01,156.8,0.67
CD125,2019-13-01,145.7,0.49
CD2,2015-07-01,135.3,0.08
CD22,2015-01-01,154.6,1.96
CD32,2020-11-01,104.6,0.4
CD80,2017-11-01,113.7,1.06
CD134,2014-08-01,145.3,1.34
CD9,2012-10-01,116.9,0.09
CD50,2016-05-01,107.3,2.0
CD109,2012-07-01,125.2,0.68
CD1,2015-10-01,125.2,1.58
CD114,2019-12-01,95.5,1.95
CD71,2020-12-01,153.7,1.13
CD1,2016-09-01,161.0,1.57
CD74,2016-01-01,126.3,1.12
CD136,2018-13-01,104.7,1.35
CD100,2017-13-01,137.5,0.01
CD136,2016-11-01,116.0,1.18
CD75,2017-10-01,104.4,0.71
CD61,2013-01-01,125.6,0.82
CD126,2018-13-01,101.5,0.08
CD133,2018-10-01,154.3,0.7
CD102,2016-06-01,154.0,0.25
CD13,2014-13-01,92.1,1.67
CD85,2013-02-01,110.4,0.82
CD19,2019-08-01,112.6,1.79
CD83,2019-09-01,106.1,1.17
CD140,2012-13-01,112.8,0.56
CD68,2015-04-01,91.0,1.46
CD63,2017-13-01,120.6,1.89
CD124,2014-02-01,94.9,0.68
CD10,2020-11-01,91.3,0.28
CD83,2017-08-01,105.7,1.46
CD53,2015-09-01,91.5,0.33
CD8,2017-12-01,141.2,0.09
CD78,2016-08-01,115.4,0.36
CD16,2019-06-01,132.8,0.96
CD103,2020-04-01,130.8,1.58
CD91,2016-05-01,131.9,0.32
CD100,2019-04-01,109.6,0.62
CD84,2018-06-01,120.3,1.08
CD78,2019-13-01,118.5,1.49
CD95,2016-10-01,107.7,1.0
CD62,2017-01-01,135.9,1.74
CD107,2018-13-01,101.2,1.15
CD11,2018-07-01,116.9,1.47
CD139,2015-07-01,151.4,0.72
CD122,2014-08-01,111.9,1.7
CD121,2012-13-01,140.0,1.63
CD90,2019-02-01,92.3,0.08
CD34,2018-01-01,117.3,0.26
CD46,2015-01-01,141.4,1.3
CD54,2016-05-01,95.2,1.73
CD66,2017-01-01,156.7,0.41
CD29,2012-12-01,118.5,0.9
CD84,2017-07-01,149.6,1.8
CD58,2015-13-01,117.0,0.22
CD10,2019-07-01,145.6,0.13
CD96,2015-09-01,134.6,1.5
CD13,2014-07-01,142.5,0.53
CD71,2014-06-01,159.2,0.99
CD54,2015-05-01,157.4,0.65
CD100,2013-01-01,101.8,0.62
CD63,2017-01-01,105.5,0.09
CD28,2018-10-01,98.0,0.89
CD124,2015-11-01,122.4,1.62
CD45,2020-07-01,91.7,0.23
CD111,2020-10-01,142.4,0.87
CD82,2020-07-01,107.1,0.81
CD33,2015-11-01,122.4,1.59
CD117,2017-06-01,156.5,0.05
CD35,2020-02-01,131.5,0.22
CD84,2019-07-01,111.3,0.14
CD9,2018-04-01,108.4,1.54
CD4,2016-12-01,148.3,1.6
CD41,2014-05-01,151.5,1.65
CD82,2016-05-01,126.2,0.88
CD142,2015-12-01,97.1,1.6
CD124,2018-08-01,92.7,1.29
CD125,2019-04-01,116.7,1.79
CD129,2020-06-01,104.0,0.75
CD74,2018-05-01,153.3,0.13
CD100,2018-07-01,152.5,0.05
CD97,2013-01-01,93.9,1.86
CD49,2017-06-01,116.0,0.83
CD89,2020-11-01,101.3,1.57
CD22,2018-10-01,93.0,1.33
CD98,2014-13-01,135.3,0.49
CD52,2012-10-01,138.0,0.56
CD66,2016-11-01,132.2,0.92
CD107,2015-04-01,153.1,0.3
CD118,2014-13-01,113.8,1.04
CD107,2012-05-01,147.8,0.08
CD123,2015-04-01,160.8,1.62
CD42,2016-09-01,118.6,1.78
CD28,2019-12-01,146.5,0.95
CD61,2018-13-01,158.1,0.65
CD100,2019-01-01,145.8,0.95
CD122,2016-02-01,160.5,0.78
CD93,2014-10-01,159.9,0.16
CD122,2014-05-01,126.4,0.56
CD10,2014-02-01,139.9,1.58
CD35,2012-12-01,109.6,0.37
CD73,2018-01-01,145.4,1.92
CD39,2014-02-01,112.5,1.39
CD133,2017-13-01,128.8,0.44
CD128,2020-09-01,138.8,1.68
CD75,2014-10-01,152.4,0.09
CD66,2020-06-01,117.7,1.62
CD18,2019-13-01,142.1,1.04
CD66,2016-01-01,149.6,0.34
CD40,2020-08-01,149.0,1.41
CD90,2012-06-01,100.4,1.4
CD119,2020-11-01,108.5,1.43
CD83,2012-13-01,91.6,0.52
CD41,2019-09-01,93.0,1.75
CD4,2017-04-01,95.6,1.44
CD115,2020-12-01,138.2,1.33
CD111,2016-06-01,102.2,0.28
CD93,2019-07-01,135.8,1.68
CD38,2014-01-01,152.2,1.78
CD67,2016-05-01,128.3,0.99
CD129,2014-07-01,140.0,1.43
CD122,2016-11-01,156.6,0.99
CD83,2016-04-01,134.0,1.49
CD61,2019-07-01,150.9,0.63
CD48,2017-07-01,133.1,1.56
CD140,2016-12-01,141.1,1.7
CD23,2014-01-01,122.6,1.61
CD111,2017-11-01,147.8,0.5
CD70,2015-07-01,115.1,1.46
CD113,2019-13-01,133.8,1.66
CD121,2014-01-01,150.1,0.04
CD99,2015-13-01,139.2,0.56
CD27,2014-09-01,154.6,0.41
CD2,2014-06-01,149.3,0.34
CD140,2012-04-01,102.0,0.3
CD17,2013-01-01,122.6,1.15
CD114,2016-13-01,149.1,0.49
CD30,2019-10-01,135.5,1.88
CD109,2020-08-01,138.0,1.1
CD56,2012-09-01,125.0,0.24
CD30,2019-06-01,90.0,0.22
CD76,2020-12-01,129.5,0.08
CD126,2014-01-01,143.3,0.13
CD82,2016-02-01,154.3,0.69
CD137,2020-09-01,149.8,1.35
CD139,2015-04-01,131.2,0.03
CD30,2014-09-01,145.2,0.47
CD61,2016-13-01,161.8,1.3
CD80,2016-10-01,121.7,1.14
CD53,2012-09-01,124.5,1.39
CD139,2017-06-01,160.0,0.27
CD84,2015-11-01,133.7,1.8
CD48,2014-01-01,131.4,1.64
CD135,2018-01-01,108.6,0.15
CD131,2016-09-01,116.0,0.44
CD78,2016-05-01,140.1,0.98
CD37,2017-08-01,119.1,0.46
CD50,2016-01-01,160.4,1.85
CD19,2017-13-01,106.5,1.0
CD90,2017-08-01,98.9,0.23
CD37,2018-06-01,105.5,0.31
CD142,2020-09-01,119.0,0.81
CD29,2020-12-01,91.1,0.52
CD63,2017-10-01,146.7,1.71
CD135,2014-12-01,160.9,1.49
CD35,2016-06-01,107.6,1.68
CD20,2019-06-01,98.0,0.79
CD126,2013-01-01,101.1,0.44
CD18,2017-06-01,132.2,0.38
CD53,2019-08-01,161.1,0.99
CD101,2018-01-01,132.9,0.13
CD73,2014-09-01,137.5,0.87
CD41,2014-01-01,110.3,0.87
CD113,2016-08-01,97.4,1.63
CD90,2020-11-01,151.5,1.72
CD42,2012-11-01,105.6,1.54
CD138,2019-02-01,142.0,1.29
CD136,2015-13-01,93.5,1.92
CD40,2013-02-01,122.5,1.24
CD103,2015-09-01,134.5,0.03
CD77,2015-13-01,131.7,0.5
CD34,2016-12-01,160.8,0.06
CD43,2017-13-01,129.7,0.81
CD73,2018-01-01,150.6,0.15
CD120,2017-08-01,126.0,0.33
CD7,2019-07-01,111.8,1.69
CD53,2020-02-01,126.6,1.99
CD44,2015-04-01,94.9,1.0
CD53,2016-08-01,107.7,0.33
CD94,2017-04-01,104.0,1.06
CD74,2015-01-01,105.1,1.68
CD74,2019-09-01,105.7,1.8
CD41,2016-10-01,126.3,0.1
CD105,2016-02-01,111.6,1.65
CD44,2013-01-01,103.4,1.46
CD100,2015-10-01,156.5,0.22
CD45,2016-10-01,142.1,1.18
CD100,2015-09-01,92.4,0.35
CD114,2016-09-01,104.6,0.81
CD21,2020-12-01,99.3,0.9
CD49,2016-12-01,103.9,1.03
CD29,2020-05-01,133.6,0.29
CD93,2019-09-01,144.7,1.91
CD34,2017-01-01,134.3,0.53
CD34,2016-01-01,141.8,1.95
CD76,2016-09-01,135.3,0.94
CD70,2018-06-01,117.8,1.8
CD29,2014-08-01,152.0,1.0
CD122,2020-12-01,152.4,1.05
CD13,2019-09-01,112.3,0.12
CD35,2012-09-01,110.0,0.93
CD43,2020-09-01,103.0,1.55
CD77,2017-10-01,114.7,0.7
CD121,2017-11-01,126.3,1.8
CD28,2016-10-01,124.4,0.38
CD22,2018-09-01,135.3,0.39
CD3,2015-05-01,93.2,0.28
CD114,2017-11-01,138.7,0.64
CD15,2018-02-01,92.0,0.41
CD6,2017-01-01,143.1,1.29
CD22,2016-08-01,134.4,1.4
CD122,2015-11-01,99.3,0.61
CD101,2018-08-01,151.8,0.95
CD81,2012-10-01,91.3,0.45
CD79,2020-10-01,103.9,1.86
CD36,2014-06-01,145.9,0.22
CD6,2018-12-01,137.1,1.66
CD23,2018-07-01,133.9,1.73
CD137,2014-11-01,111.7,1.73
CD30,2019-09-01,158.9,1.98
CD98,2018-01-01,91.7,0.47
CD70,2020-07-01,121.9,1.15
CD95,2012-04-01,117.9,1.37
CD98,2020-11-01,142.2,1.1
CD121,2014-06-01,155.6,1.73
CD69,2016-12-01,118.7,0.77
CD57,2014-01-01,116.9,0.99
CD25,2017-12-01,160.2,0.1
CD92,2015-01-01,116.2,1.25
CD99,2020-05-01,120.1,1.11
CD86,2014-12-01,121.0,1.88
CD68,2015-09-01,134.9,1.99
CD80,2012-12-01,137.4,1.39
CD108,2019-02-01,119.4,1.33
CD10,2014-05-01,121.5,0.57
CD115,2020-07-01,131.2,0.65
CD31,2017-08-01,128.9,1.48
CD11,2020-01-01,153.3,0.77
CD24,2012-09-01,150.6,1.94
CD55,2019-04-01,92.9,1.46
CD118,2020-10-01,143.1,1.23
CD78,2014-12-01,93.5,0.56
CD96,2018-07-01,110.5,1.92
CD57,2019-05-01,109.6,1.06
CD87,2016-04-01,94.9,0.66
CD33,2016-13-01,159.5,1.71
CD66,2016-11-01,121.9,1.12
CD3,2016-10-01,131.7,0.71
CD124,2012-06-01,91.6,0.64
CD75,2015-06-01,101.5,0.64
CD100,2018-04-01,144.4,0.16
